composition,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,Temperature,denstiy
Sr31Ca20Cl102,3,0.7089319262497759,0.6744881669664864,0.6670506060862951,0.6666905362009826,0.6666671205193018,21.647058823529413,21,6.626682045367167,38,17,17,65.20261437908496,87,38.39651416122004,94,7,94,46.62735947712419,52.167,16.611396813191508,87.62,35.453,35.453,472.8967320261438,943.4,401.7289760348584,1115.0,171.6,171.6,11.999999999999998,15,6.666666666666667,17,2,17,3.5359477124183005,2,0.7145969498910675,5,3,3,130.51633986928104,93,38.02178649237472,195,102,102,2.429869281045751,2.21,0.9735076252723314,3.16,0.95,3.16,2.0,0,0.0,2,2,2,3.333333333333333,5,2.2222222222222223,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,5.333333333333333,5,2.2222222222222223,7,2,7,0.0,0,0.0,0,0,0,0.6666666666666666,1,0.4444444444444444,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1,0.4444444444444444,1,0,1,32.25669934640523,29.732499999999998,10.345599128540304,54.23,24.4975,24.4975,1.662,2.493,1.1079999999999999,2.493,0,2.493,0,0,0,0,0,0,117.66666666666666,161,71.55555555555556,225,64,64,0.375,0.625,0.0,0,1,0.7050722889619607,0.31051253397415374,1300,2.25175009460539
Cs7Na27Ca17Cl68,4,0.6339387970602453,0.5861533903575155,0.5726640344161354,0.5715604854095672,0.5714341912636264,18.30252100840336,44,4.802344467198643,55,11,17,55.462184873949575,92,44.04321728691477,94,2,94,39.0184196122689,109.91568262,11.348270463958755,132.9054519,22.98976928,35.453,359.2304201680672,943.4,221.21599180848807,1115.0,171.6,171.6,10.285714285714285,16,7.673469387755102,17,1,17,3.3193277310924367,3,0.5098509992232185,6,3,3,135.4453781512605,142,38.22328931572629,244,102,102,2.2060504201680673,2.37,1.0902280912364946,3.16,0.79,3.16,1.7142857142857142,1,0.40816326530612246,2,1,2,2.8571428571428568,5,2.4489795918367347,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4.571428571428571,6,2.7755102040816326,7,1,7,0.2857142857142857,1,0.40816326530612246,1,0,0,0.5714285714285714,1,0.4897959183673469,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.8571428571428571,1,0.24489795918367352,1,0,1,32.83903361343782,91.2675,11.164843584495674,115.765,24.4975,24.4975,1.4245714285714284,2.493,1.2210612244897958,2.493,0,2.493,0,0,0,0,0,0,134.14285714285714,165,80.16326530612244,229,64,64,0.375,0.625,0.0,0,1,0.7544427103724891,0.3480302829961224,1400,1.79621648471528
K21Na16Mg15Cl67,4,0.6181470565244702,0.5732780787701994,0.5635157717368819,0.5630549376759468,0.5630257770498989,15.915966386554622,8,2.309158957700727,19,11,17,62.29411764705882,92,37.14087988136431,94,2,94,33.01534965109244,16.10853072,4.8918408521658066,39.0983,22.98976928,35.453,322.2121848739496,751.4,169.59691405974155,923.0,171.6,171.6,10.134453781512605,16,7.730951204011016,17,1,17,3.1764705882352944,1,0.29065743944636696,4,3,3,133.34453781512605,101,35.29552997669656,203,102,102,2.214033613445378,2.3400000000000003,1.0652058470447003,3.16,0.82,3.16,1.6890756302521008,1,0.4285008120895417,2,1,2,2.815126050420168,5,2.460278228938634,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4.504201680672269,6,2.8103947461337473,7,1,7,0.31092436974789917,1,0.4285008120895417,1,0,0,0.5630252100840336,1,0.49205564578772687,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.8739495798319328,1,0.22032342348704187,1,0,1,33.51105742297059,50.21666666669999,13.974920909551557,73.1066666667,22.89,24.4975,1.4036218487394958,2.493,1.226694724948803,2.493,0,2.493,0,0,0,0,0,0,131.6890756302521,165,76.22131205423347,229,64,64,0.375,0.625,0.0,0,1,0.7456133690005964,0.34144345016751276,1200,1.4568879056943
Rb3Zr28Zn20Cl155,4,0.7708823457009347,0.754440924831431,0.7524615127710308,0.7524279232371772,0.7524271873466553,21.679611650485437,23,7.042134037138279,40,17,17,83.46601941747572,90,15.852106701856918,94,4,94,46.66742912621359,55.771,16.87608266566123,91.224,35.453,35.453,490.16009708737863,1956.4,484.5622848524837,2128.0,171.6,171.6,14.514563106796118,16,3.7402205674427362,17,1,17,3.3980582524271847,2,0.599019700254501,5,3,3,115.58252427184466,118,20.439720991610898,220,102,102,2.7305825242718447,2.3400000000000003,0.6462107644452824,3.16,0.82,3.16,1.9854368932038835,1,0.02870204543312281,2,1,2,3.762135922330097,5,1.862805165425582,5,0,5,1.2427184466019416,10,1.9063059666321047,10,0,0,0,0,0,0,0,0,6.990291262135923,11,0.9873692148176074,12,1,7,0.014563106796116505,1,0.02870204543312282,1,0,0,0.7524271844660194,1,0.3725610330851164,1,0,1,1.087378640776699,8,1.8791592044490528,8,0,0,0,0,0,0,0,0,1.854368932038835,8,1.6706569893486662,8,0,1,24.261844660194175,76.76249999999999,2.2903742105759246,90.7225,13.96,24.4975,1.8758009708737864,2.493,0.9287946554811952,2.493,0,2.493,0,0,0,0,0,0,96.69417475728156,165,49.199971722122726,229,64,64,0.28402777777777777,0.5381944444444444,0.17777777777777776,0,1,0.7456133690005964,0.19717833713127614,1050,0.0502154464405191
Rb16Li18Zn17Cl68,4,0.6228132424769002,0.5802810819327154,0.5717707199226383,0.5714442457974045,0.5714287521613014,19.42857142857143,34,7.745498199279712,37,3,17,64.26050420168066,93,35.342136854741895,94,1,94,42.140225210084026,78.5268,18.29104820281053,85.4678,6.941,35.453,307.6482352941176,521.0799999999999,155.4836974789916,692.68,171.6,171.6,11.714285714285714,16,6.122448979591836,17,1,17,3.2605042016806722,3,0.6790480898241649,5,2,3,124.65546218487395,118,26.65066026410564,220,102,102,2.2999159663865543,2.3400000000000003,0.9829531812725092,3.16,0.82,3.16,1.7142857142857142,1,0.40816326530612246,2,1,2,2.8571428571428568,5,2.4489795918367347,5,0,5,1.4285714285714284,10,2.448979591836734,10,0,0,0,0,0,0,0,0,6.0,11,2.8571428571428568,12,1,7,0.2857142857142857,1,0.40816326530612246,1,0,0,0.5714285714285714,1,0.4897959183673469,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.8571428571428571,1,0.24489795918367346,1,0,1,30.700756302515963,76.76249999999999,16.14030082621419,90.7225,13.96,24.4975,1.4245714285714284,2.493,1.2210612244897958,2.493,0,2.493,0,0,0,0,0,0,129.7142857142857,165,75.10204081632652,229,64,64,0.2857142857142857,0.4761904761904761,0.23809523809523805,0,1,0.7456133690005964,0.31661263934141554,1250,1.92736995134865
Na2Zr2Zn48Cl106,4,0.7366827608583019,0.6910425070492509,0.6734216307188744,0.6712596466346705,0.6709103941623722,21.164556962025316,29,5.845217112642205,40,11,17,84.60759493670886,92,12.602467553276718,94,2,94,45.09294644658228,68.23423072,13.494185793302353,91.224,22.98976928,35.453,357.18974683544303,1956.4,249.0191539817337,2128.0,171.6,171.6,15.113924050632912,16,2.5306841852267263,17,1,17,3.329113924050633,2,0.4499278961704855,5,3,3,109.81012658227849,73,10.479410350905304,175,102,102,2.649873417721519,2.23,0.6844736420445443,3.16,0.93,3.16,1.9873417721518987,1,0.024995994231693706,2,1,2,3.3544303797468356,5,2.2079794904662715,5,0,5,3.0632911392405067,10,4.214709181220959,10,0,0,0,0,0,0,0,0,8.405063291139241,11,2.1842653420926137,12,1,7,0.012658227848101266,1,0.02499599423169364,1,0,0,0.6708860759493671,1,0.4415958980932543,1,0,1,0.10126582278481013,8,0.19996795385354912,8,0,0,0,0,0,0,0,0,0.7848101265822784,8,0.4768466591892325,8,0,1,21.339820675105063,15.2833333333,4.4839416760132025,29.2433333333,13.96,24.4975,1.672518987341772,2.493,1.100898573946483,2.493,0,2.493,0,0,0,0,0,0,107.22784810126582,165,58.001922768787054,229,64,64,0.2364457831325301,0.3990963855421687,0.36445783132530124,0,1,0.7115475428918885,0.1999681130150353,1000,2.02914771068931
K11Ca37Zr4Cl101,4,0.7071822937059784,0.671064620202516,0.6610015416755692,0.6602142059418513,0.6601335925606409,18.470588235294116,23,1.94156093810073,40,17,17,65.11111111111111,91,38.14088598402324,94,3,94,38.29160980392157,55.771,3.7477070613866443,91.224,35.453,35.453,462.74790849673195,1956.4,402.5403366226665,2128.0,171.6,171.6,11.88235294117647,16,6.756632064590542,17,1,17,3.366013071895425,2,0.4832329445939596,5,3,3,129.06535947712416,101,35.73335042077832,203,102,102,2.4215686274509807,2.3400000000000003,0.9749224657183135,3.16,0.82,3.16,1.9281045751633987,1,0.1334529454483318,2,1,2,3.3006535947712417,5,2.2435815284719554,5,0,5,0.05228758169934641,2,0.10184117219872699,2,0,0,0,0,0,0,0,0,5.281045751633987,6,2.2694690076466317,7,1,7,0.0718954248366013,1,0.13345294544833183,1,0,0,0.6601307189542484,1,0.448716305694391,1,0,1,0.20915032679738563,8,0.40736468879490795,8,0,0,0,0,0,0,0,0,0.9411764705882353,8,0.45520953479430987,8,0,1,31.167913943357515,49.91166666669999,9.223574693497245,73.1066666667,23.195,24.4975,1.6457058823529411,2.493,1.1186497500961168,2.493,0,2.493,0,0,0,0,0,0,118.19607843137254,165,71.55299243880557,229,64,64,0.3650990099009901,0.625,0.009900990099009901,0,1,0.7456133690005964,0.3110329290510398,1150,1.82481518301698
K29Na15Sr7Cl58,4,0.6139938672202616,0.5565239874155856,0.5355177054948398,0.5327078569147443,0.5321621039952438,18.055045871559635,27,3.064556855483546,38,11,17,51.60550458715596,92,45.117077687063386,94,2,94,38.057901277064225,64.63023072,6.919380807810792,87.62,22.98976928,35.453,299.3139449541285,878.4,135.91575793283394,1050.0,171.6,171.6,9.577981651376147,16,7.898661728810707,17,1,17,3.394495412844037,2,0.5284066997727467,5,3,3,143.651376146789,101,44.326235165390116,203,102,102,2.0886238532110095,2.3400000000000003,1.140180119518559,3.16,0.82,3.16,1.596330275229358,1,0.4814409561484723,2,1,2,2.6605504587155964,5,2.4896894200824846,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4.256880733944954,6,2.9192828886457374,7,1,7,0.4036697247706422,1,0.4814409561484724,1,0,0,0.5321100917431193,1,0.49793788401649697,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.9357798165137615,1,0.12019190303846473,1,0,1,39.99273700306239,48.60916666669999,19.448895435303747,73.1066666667,24.4975,24.4975,1.3265504587155963,2.493,1.241359144853127,2.493,0,2.493,0,0,0,0,0,0,140.94495412844037,165,81.88637320090902,229,64,64,0.375,0.625,0.0,0,1,0.7456133690005964,0.36387638249700427,1400,1.46106974185814
Ba34Zr8Zn9Cl118,4,0.7301161348670453,0.7039215971372392,0.6985025298737599,0.698241299644091,0.6982251274714198,26.62721893491124,39,13.443927033367178,56,17,17,73.20118343195266,85,29.04450124295368,94,9,94,60.18215384615385,101.874,34.53301957214383,137.327,35.453,35.453,458.6208284023669,1956.4,400.8101509050804,2128.0,171.6,171.6,13.100591715976332,15,5.445327544553762,17,2,17,3.7514792899408285,3,1.049403032106719,6,3,3,129.25443786982248,113,38.83211372150835,215,102,102,2.5362721893491122,2.27,0.8710045166485769,3.16,0.89,3.16,2.0,0,0.0,2,2,2,3.4911242603550297,5,2.107069080214278,5,0,5,0.6272189349112427,10,1.1282518119113476,10,0,0,0,0,0,0,0,0,6.118343195266273,10,1.8576380378838273,12,2,7,0.0,0,0.0,0,0,0,0.6982248520710059,1,0.42141381604285566,1,0,1,0.378698224852071,8,0.7215433633276146,8,0,0,0,0,0,0,0,0,1.0769230769230769,8,0.6554392353208921,8,0,1,31.739437869822485,49.63,12.81561079794125,63.59,13.96,24.4975,1.7406745562130177,2.493,1.0505846433948391,2.493,0,2.493,0,0,0,0,0,0,110.27218934911244,165,64.6167851265712,229,64,64,0.32688588007736946,0.5705996131528047,0.10251450676982594,0,1,0.7242401773760752,0.2771770446715586,1200,2.57056572797202
Cs22Sr28MgCl82,4,0.6695656136166552,0.6246374279804464,0.6127852039501961,0.6120095145827661,0.6119422897821759,27.74626865671642,43,13.387168634439742,55,12,17,60.582089552238806,89,41.01024727110715,94,5,94,62.659335386567165,108.6004519,33.8697587624638,132.9054519,24.305,35.453,388.6505970149253,878.4,294.2310759634662,1050.0,171.6,171.6,11.014925373134329,16,7.32501670750724,17,1,17,3.9253731343283578,3,1.1463577634216975,6,3,3,145.73134328358208,142,53.59255959010915,244,102,102,2.2788059701492536,2.37,1.0784762753397195,3.16,0.79,3.16,1.835820895522388,1,0.2744486522610826,2,1,2,3.0597014925373136,5,2.3746936957006013,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4.895522388059701,6,2.575629316106037,7,1,7,0.16417910447761194,1,0.2744486522610826,1,0,0,0.6119402985074627,1,0.4749387391401203,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.7761194029850746,1,0.3475161505903319,1,0,1,45.90436567164179,92.875,26.542945533526396,115.765,22.89,24.4975,1.5255671641791044,2.493,1.1840222766763198,2.493,0,2.493,0,0,0,0,0,0,126.90298507462687,165,76.98574292715526,229,64,64,0.375,0.625,0.0,0,1,0.7544427103724891,0.34431475490451,1150,2.46761576593406
Ba32Na5Sr13Cl95,4,0.6952434202439947,0.6616051545557894,0.6536038930163339,0.653103953000512,0.6530623305817607,27.10204081632653,45,14.508954602249062,56,11,17,64.1360544217687,92,39.00596973483271,94,2,94,61.73435792979592,114.33723072,37.4894951450229,137.327,22.98976928,35.453,437.747074829932,878.4,353.0800222129668,1050.0,171.6,171.6,11.755102040816327,16,6.850478967097042,17,1,17,3.8299319727891152,3,1.151742329584895,6,3,3,137.43537414965985,113,46.282937664861855,215,102,102,2.379387755102041,2.27,1.0195751770095793,3.16,0.89,3.16,1.9591836734693877,1,0.0783007080383174,2,1,2,3.265306122448979,5,2.265722615576843,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,5.224489795918367,6,2.319033735943357,7,1,7,0.04081632653061224,1,0.07830070803831736,1,0,0,0.6530612244897959,1,0.45314452311536857,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.6938775510204082,1,0.424822990420658,1,0,1,35.83054421768571,39.0925,15.340074968763847,63.59,24.4975,24.4975,1.628081632653061,2.493,1.1296892961266138,2.493,0,2.493,0,0,0,0,0,0,120.89115646258503,165,74.3068166041927,229,64,64,0.375,0.625,0.0,0,1,0.7242401773760752,0.3253372430054284,1350,2.63770339460539
Na24Sr5Ca23Cl80,4,0.6573907015126255,0.6161948116148017,0.6065924197558249,0.6060935927478832,0.6060611977577288,17.227272727272727,27,2.539944903581267,38,11,17,58.8560606060606,92,42.598714416896236,94,2,94,35.96885199030304,64.63023072,5.344941579871445,87.62,22.98976928,35.453,405.4839393939394,943.4,296.0825711662076,1115.0,171.6,171.6,10.909090909090908,16,7.3829201101928374,17,1,17,3.25,2,0.3939393939393939,5,3,3,130.0530303030303,93,34.00367309458219,195,102,102,2.294469696969697,2.23,1.049127640036731,3.16,0.93,3.16,1.8181818181818183,1,0.2975206611570247,2,1,2,3.0303030303030303,5,2.3875114784205698,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4.848484848484849,6,2.607897153351699,7,1,7,0.18181818181818182,1,0.2975206611570248,1,0,0,0.6060606060606061,1,0.47750229568411384,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.7878787878787878,1,0.33425160697887973,1,0,1,28.79924242423636,29.732499999999998,5.214233241498624,54.23,24.4975,24.4975,1.510909090909091,2.493,1.1904132231404958,2.493,0,2.493,0,0,0,0,0,0,128.15151515151516,165,77.75941230486686,229,64,64,0.375,0.625,0.0,0,1,0.7115475428918885,0.33469066670320374,1250,1.86224057062937
Sr25Ca21Zn6Cl104,4,0.6998050822826966,0.6715892487265547,0.6668184622788786,0.6666723875310447,0.6666667171301097,21.269230769230766,21,6.034023668639051,38,17,17,67.5448717948718,87,35.38543721236029,94,7,94,45.58673076923077,52.167,14.99476084812623,87.62,35.453,35.453,459.4069230769231,943.4,383.7425641025641,1115.0,171.6,171.6,12.384615384615383,15,6.153846153846153,17,2,17,3.4935897435897436,2,0.6581196581196581,5,3,3,127.63461538461539,93,34.6129191321499,195,102,102,2.456987179487179,2.21,0.9373504273504276,3.16,0.95,3.16,2.0,0,0.0,2,2,2,3.333333333333333,5,2.2222222222222223,5,0,5,0.38461538461538464,10,0.7396449704142012,10,0,0,0,0,0,0,0,0,5.717948717948717,10,2.192636423405655,12,2,7,0.0,0,0.0,0,0,0,0.6666666666666666,1,0.4444444444444444,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1,0.4444444444444444,1,0,1,30.643717948717946,40.269999999999996,9.478320184089416,54.23,13.96,24.4975,1.662,2.493,1.108,2.493,0,2.493,0,0,0,0,0,0,116.47435897435898,161,69.96581196581197,225,64,64,0.34977578475336324,0.5829596412556053,0.06726457399103139,0,1,0.7050722889619607,0.2990035337350153,1200,2.26054698881118
Cs10Rb23Ca19Cl71,4,0.6313781565968756,0.5878069170593601,0.5778113023359687,0.5772748298694016,0.5772366158438204,24.292682926829272,38,9.745389649018442,55,17,17,56.4959349593496,90,43.29737590058828,94,4,94,53.44275543902439,97.4524519,24.897609585564144,132.9054519,35.453,35.453,354.23642276422765,943.4,235.0326498777183,1115.0,171.6,171.6,10.390243902439027,16,7.630775332143565,17,1,17,3.7723577235772363,3,0.8916650142111178,6,3,3,147.04065040650406,142,51.99814924978518,244,102,102,2.19609756097561,2.37,1.112797937735475,3.16,0.79,3.16,1.731707317073171,1,0.3926234384295062,2,1,2,2.886178861788618,5,2.440346354683059,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4.617886178861789,6,2.7500826227774473,7,1,7,0.2682926829268293,1,0.39262343842950626,1,0,0,0.5772357723577236,1,0.4880692709366118,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.8455284552845529,1,0.2612201731773415,1,0,1,46.35138211382114,91.2675,27.88084374380329,115.765,24.4975,24.4975,1.439048780487805,2.493,1.216756692444973,2.493,0,2.493,0,0,0,0,0,0,133.1382113821138,165,79.81809769317206,229,64,64,0.375,0.625,0.0,0,1,0.7544427103724891,0.3553052233269212,1250,2.04505976613386
Rb10Ca30Mg12Cl94,4,0.6842462325338179,0.6514270741427355,0.6442675126608737,0.6438666961547482,0.6438363223652975,18.575342465753423,25,3.1094013886282594,37,12,17,67.82191780821918,90,33.73803715518859,94,4,94,38.9127397260274,61.1628,6.856279602176767,85.4678,24.305,35.453,436.8561643835616,943.4,358.60330268343023,1115.0,171.6,171.6,11.58904109589041,16,6.967536123100019,17,1,17,3.3424657534246576,2,0.4972790392193657,5,3,3,128.4931506849315,118,34.11446800525427,220,102,102,2.4038356164383563,2.3400000000000003,0.9736911240382812,3.16,0.82,3.16,1.9315068493150684,1,0.12760367798836558,2,1,2,3.219178082191781,5,2.2931131544379806,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,5.150684931506849,6,2.381309814224057,7,1,7,0.0684931506849315,1,0.12760367798836553,1,0,0,0.6438356164383562,1,0.45862263088759614,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.7123287671232876,1,0.40983298930380935,1,0,1,31.628561643835617,67.8325,10.618938825295555,90.7225,22.89,24.4975,1.6050821917808218,2.493,1.143346218802777,2.493,0,2.493,0,0,0,0,0,0,119.06849315068493,165,70.91011446800525,229,64,64,0.375,0.625,0.0,0,1,0.7456133690005964,0.3104731429535848,1050,1.94327151148851
K31Mg2Zn18Cl71,4,0.6521417797021668,0.6006717382818396,0.5839228344063024,0.5822239611743961,0.5819819284553552,19.34426229508197,18,3.1443160440741744,30,12,17,66.76229508196721,91,32.40378930395056,94,3,94,40.61196967213115,41.074999999999996,7.3085991131416295,65.38,24.305,35.453,302.70713114754096,751.4,152.60010346680997,923.0,171.6,171.6,11.950819672131148,16,5.89142703574308,17,1,17,3.4016393442622954,1,0.4806503628056975,4,3,3,131.25409836065575,101,36.78056973931739,203,102,102,2.3122950819672132,2.3400000000000003,0.9866729373824242,3.16,0.82,3.16,1.7459016393442623,1,0.3790647675356087,2,1,2,2.9098360655737703,5,2.4328137597420048,5,0,5,1.4754098360655736,10,2.515452835259339,10,0,0,0,0,0,0,0,0,6.131147540983607,11,2.7430798172534265,12,1,7,0.2540983606557377,1,0.3790647675356087,1,0,0,0.5819672131147541,1,0.48656275194840093,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.8360655737704918,1,0.27411986025262025,1,0,1,35.267943989079505,59.14666666669999,19.229514803380905,73.1066666667,13.96,24.4975,1.450844262295082,2.493,1.2130009406073636,2.493,0,2.493,0,0,0,0,0,0,127.23770491803279,165,73.60454178984145,229,64,64,0.2847593582887701,0.4745989304812834,0.2406417112299465,0,1,0.7456133690005964,0.3185888189178302,1050,1.71120575324675
Na17Li28Mg5Cl55,4,0.6122030368284977,0.5511010072492369,0.5274684502345458,0.5241256750389987,0.5234373826827858,12.018691588785044,14,5.214079832299764,17,3,17,52.9626168224299,93,44.360380819285524,94,1,94,25.22437455850467,28.512000000000004,10.706598592967072,35.453,6.941,35.453,314.82616822429907,751.4,149.91897982356537,923.0,171.6,171.6,9.420560747663549,16,7.933618656651236,17,1,17,2.728971962616822,1,0.3951436806708012,3,2,3,121.03738317757008,64,19.92698052231636,166,102,102,2.128411214953271,2.23,1.0797938684601274,3.16,0.93,3.16,1.570093457943925,1,0.4901738143069263,2,1,2,2.616822429906542,5,2.494541007948292,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4.186915887850467,6,2.944536640754651,7,1,7,0.4299065420560747,1,0.4901738143069263,1,0,0,0.5233644859813084,1,0.49890820158965843,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.9532710280373831,1,0.08909075028386769,1,0,1,23.034143302166353,12.650000000000002,3.504751506690768,29.2433333333,16.5933333333,24.4975,1.3047476635514017,2.493,1.2437781465630184,2.493,0,2.493,0,0,0,0,0,0,141.00934579439252,165,80.60791335487815,229,64,64,0.375,0.625,0.0,0,1,0.7115475428918885,0.34494010192307734,1000,1.59828897342657
K21Ba20Ca11Cl83,4,0.6563397694823279,0.6214075590216165,0.6150470507019613,0.614824849891881,0.6148149215860924,23.333333333333336,39,9.679012345679014,56,17,17,60.162962962962965,91,41.60702331961591,94,3,94,51.489342962962965,101.874,25.433379862825788,137.327,35.453,35.453,396.85133333333334,943.4,295.74235061728393,1115.0,171.6,171.6,11.066666666666668,16,7.295802469135802,17,1,17,3.6814814814814816,3,0.8379698216735254,6,3,3,140.48148148148147,113,47.31796982167352,215,102,102,2.283703703703704,2.3400000000000003,1.077519890260631,3.16,0.82,3.16,1.8444444444444446,1,0.262716049382716,2,1,2,3.074074074074074,5,2.368175582990398,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4.9185185185185185,6,2.559451303155007,7,1,7,0.15555555555555556,1,0.26271604938271603,1,0,0,0.6148148148148148,1,0.47363511659807955,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.7703703703703704,1,0.3537997256515775,1,0,1,38.931870370375556,48.60916666669999,17.93827133059707,73.1066666667,24.4975,24.4975,1.5327333333333333,2.493,1.1807723456790122,2.493,0,2.493,0,0,0,0,0,0,127.22962962962961,165,77.74902606310013,229,64,64,0.375,0.625,0.0,0,1,0.7456133690005964,0.3438680986195428,1100,2.19484695174825
